SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,-1.3668666594353949,-2.1628121414043484,-1.0061914116742345,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.3303874029625804,-2.118240413390404,-1.0057684246129177,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False
1,-1.370182955478378,-2.1728090221608833,-1.0062145546517514,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.297224442532749,-2.1341470523842276,-1.0055343185051944,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,-1.2872755544037997,-2.130943632031305,-1.0054165696048682,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2806429623178335,-2.2018607308787708,-1.0060119416791182,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-1.30883147868319,-2.15088216215898,-1.0057326006851468,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.3685248074568865,-2.173306104629441,-1.006207800561593,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,-1.30883147868319,-2.2023025819619324,-1.00608394962304,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-1.3154640707691563,-2.168942825183218,-1.0058860177993496,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.25577074199546,-2.1115574157575816,-1.0048475813035571,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
0,-1.350285179220479,-2.1630330669459292,-1.0060789667784278,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,-1.3071733306616984,-2.14083005001705,-1.0056362040525548,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.2706940741888841,-2.109127234800192,-1.0049733786657866,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
0,-1.3519433272419707,-2.113324820090229,-1.0059969444846886,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,-1.3038570346187153,-2.113877133944181,-1.00540210767695,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False
0,-1.3370199950485466,-2.142542222964302,-1.005920177534877,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,-1.2806429623178335,-2.168666668256242,-1.0056895749897719,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,-1.2574288900169515,-2.1573994656356166,-1.0054341944712615,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,-1.328729254941089,-2.107138904925964,-1.0056960371163788,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
1,-1.2574288900169515,-2.1275192861368013,-1.0050449000037895,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,-1.3419944391130214,-2.1705445353596797,-1.006065770025899,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.293908146489766,-2.164027231883043,-1.0057295253357375,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.252454445952477,-2.12972854155261,-1.00503056459341,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,-1.3171222187906477,-2.1687218996416373,-1.0058827770039278,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,-1.3685248074568865,-2.197000368963991,-1.006216452414836,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-1.252454445952477,-2.12348739500295,-1.0049287179745232,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-1.3104896267046815,-2.144143933140763,-1.0057222749075414,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-1.2690359261673925,-2.1177985623072417,-1.0050519460574994,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0,-1.2541125939739683,-2.202026425034956,-1.0059550379829278,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.3337036990055635,-2.162867372789744,-1.0059736068648042,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-1.3453107351560045,-2.2017502681079804,-1.0061659232561873,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.3569177713064453,-2.1471816593375004,-1.00609641646669,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,-1.3436525871345129,-2.1961718981830627,-1.0061432571524713,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,-1.3652085114139034,-2.200811334556261,-1.0062069246709384,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,-1.370182955478378,-2.169218982110194,-1.0062139220640562,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.332045550984072,-2.1359696881022705,-1.0058481598588365,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,-1.370182955478378,-2.1452485608486676,-1.0062096983246778,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,-1.252454445952477,-2.098246651877333,-1.004696441505056,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.252454445952477,-2.1968346748078056,-1.005882806200283,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-1.3536014752634622,-2.202192119191142,-1.006181484913483,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-1.3569177713064453,-2.2015845739517945,-1.0061888229307443,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
1,-1.3685248074568865,-2.1685562054854515,-1.006201163256855,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,-1.2723522222103756,-2.1129382003924624,-1.0050500677586511,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
1,-1.323754810876614,-2.118019487848823,-1.0056892343656283,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-1.2905918504467828,-2.141713752183373,-1.0054991271651186,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,-1.3220966628551227,-2.1089615406440063,-1.0056160682996187,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.2839592583608166,-2.20291012720128,-1.0060307830603092,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-1.3071733306616984,-2.1963375923392485,-1.0060280775313986,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.3569177713064453,-2.20291012720128,-1.0061928812241105,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.3071733306616984,-2.133484275759485,-1.0055968668300472,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-1.3585759193279372,-2.1469607337959196,-1.0061120657130511,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.2872755544037997,-2.1243710971692735,-1.005336999804962,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False
0,-1.2541125939739683,-2.195950972641482,-1.0058639550869735,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1,-1.2541125939739683,-2.196724212037015,-1.0058796821902818,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
1,-1.25577074199546,-2.202357813347328,-1.0059389897197129,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
1,-1.370182955478378,-2.1960614354122723,-1.006218651873591,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.30883147868319,-2.1576756225625924,-1.0057966769525861,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-1.3254129588981058,-2.1246472540962493,-1.0057499043916331,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-1.3187803668121396,-2.2025235075035132,-1.0060987716393388,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,-1.2905918504467828,-2.168942825183218,-1.0057567363387387,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-1.3104896267046815,-2.1973317572763627,-1.0060558140687923,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-1.3552596232849539,-2.164027231883043,-1.006110090093019,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.2607451860599348,-2.1025546999381604,-1.0047963708966212,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-1.3602340673494284,-2.1847390014062515,-1.0061749935905209,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False
0,-1.2872755544037997,-2.1272431292098246,-1.00535236681989,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-1.3569177713064453,-2.1740793440249737,-1.0061425077793558,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.3569177713064453,-2.126304195658106,-1.0060700716222248,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,-1.3652085114139034,-2.1678381974753136,-1.0061841904423936,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-1.2541125939739683,-2.114595141954319,-1.0048621210884225,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,-1.2889337024252914,-2.130722706489724,-1.0054223894116618,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,-1.332045550984072,-2.1173014798386847,-1.0057830033262567,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,-1.3353618470270552,-2.157951779489569,-1.005956059855358,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.2988825905542407,-2.1007872956055134,-1.005266870159888,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.3171222187906477,-2.197166063120177,-1.0060603589680777,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,-1.370182955478378,-2.1409957441732352,-1.0062089489515622,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2823011103393251,-2.146463651327362,-1.0055003436799164,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True
0,-1.3021988865972238,-2.1115574157575816,-1.0053917721672263,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.370182955478378,-2.1733613360148354,-1.0062146519729351,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.370182955478378,-2.2013084170248187,-1.0062195764248374,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.3220966628551227,-2.1461874944003863,-1.0058255716120674,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,-1.370182955478378,-2.190206908560379,-1.0062176202690423,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-1.3453107351560045,-2.1301703926357716,-1.0059514079027705,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-1.370182955478378,-2.2017502681079804,-1.0062196542817845,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True
0,-1.3569177713064453,-2.1790501687105435,-1.0061595389865274,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
1,-1.2955662945112576,-2.11238588653851,-1.0053126305805289,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.370182955478378,-2.147623510420662,-1.0062101168057684,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2541125939739683,-2.163751074956067,-1.0054881687998183,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,-1.3005407385757324,-2.1407195872462594,-1.0056082242122013,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,-1.2889337024252914,-2.174852583420507,-1.0057976015038324,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,-1.350285179220479,-2.1411062069440256,-1.0060290312790001,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-1.3403362910915297,-2.1134905142464144,-1.005855955285662,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True
0,-1.3038570346187153,-2.115644538276828,-1.0054468267609236,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1,-1.370182955478378,-2.145359023619458,-1.0062097177889147,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.332045550984072,-2.1641376946538333,-1.0059821613968636,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
0,-1.305515182640207,-2.153367574501765,-1.0057106839545464,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-1.3668666594353949,-2.1475682790352666,-1.0061778256369707,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,-1.3104896267046815,-2.152539103720837,-1.0057665755104246,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-1.2607451860599348,-2.1038250218022507,-1.004830666881806,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True
0,-1.3187803668121396,-2.114760836110505,-1.0056221995342005,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.3618922153709203,-2.1696608331933556,-1.0061708574402077,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,-1.3187803668121396,-2.124978642408621,-1.0056587533708503,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-1.2740103702318673,-2.131993028353814,-1.0052602620515054,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.3220966628551227,-2.146353188556572,-1.0057955674910901,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
0,-1.3386781430700383,-2.2025235075035132,-1.0061506730266798,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True
0,-1.3270711069195973,-2.1968899061932006,-1.0060752588413233,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-1.3386781430700383,-2.1365220019562225,-1.0059275350163752,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.3569177713064453,-2.2017502681079804,-1.0061865358829243,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.2590870380384431,-2.1433154623598347,-1.0052186280490594,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False
0,-1.2574288900169515,-2.1561291437715266,-1.0054333477769621,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-1.328729254941089,-2.1308331692605145,-1.0057794705672833,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-1.2574288900169515,-2.2019711936495607,-1.0059594952931477,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-1.3536014752634622,-2.2014188797956087,-1.006178516617376,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.370182955478378,-2.1678934288607086,-1.0062136884932151,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.3552596232849539,-2.2013636484102133,-1.00617638528345,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.2806429623178335,-2.140277736163098,-1.005393562877009,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
0,-1.2988825905542407,-2.1517106329399085,-1.005683521612137,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,-1.2955662945112576,-2.1351412173213418,-1.0055218419294263,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-1.2574288900169515,-2.157951779489569,-1.005431391621167,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.3536014752634622,-2.13724000996636,-1.0060534102355516,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-1.3536014752634622,-2.111281258830606,-1.0060006329575562,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.323754810876614,-2.169881758734937,-1.0059659184912808,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.2773266662748504,-2.113877133944181,-1.005153607766137,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.3254129588981058,-2.2037938293676036,-1.0061194913193778,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-1.3021988865972238,-2.1636958435706717,-1.0057457098486098,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.3685248074568865,-2.201142722868633,-1.0062160339337456,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
0,-1.3337036990055635,-2.1790501687105435,-1.0060391624142377,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-1.3419944391130214,-2.2013636484102133,-1.006154079268114,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.2690359261673925,-2.1965585178808293,-1.005936225798092,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-1.370182955478378,-2.1457456433172246,-1.006209785913743,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-1.3453107351560045,-2.1255861876479685,-1.0059416076595582,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True
0,-1.3668666594353949,-2.1172462484532897,-1.00616675048625,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.2607451860599348,-2.1258623445749443,-1.0050745635006235,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,-1.2690359261673925,-2.2018054994933753,-1.0059896745922559,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
0,-1.2773266662748504,-2.1085196895608447,-1.0050710210095315,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
0,-1.3685248074568865,-2.146850271025129,-1.006195022290155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.3337036990055635,-2.1387312573720316,-1.005881112811684,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,-1.3303874029625804,-2.1852360838748086,-1.00605920084599,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-1.252454445952477,-2.1045430298123886,-1.0047104070949369,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-1.3685248074568865,-2.1311093261874903,-1.0061974747839877,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-1.3585759193279372,-2.20163980533719,-1.0061961317516506,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.3635503633924118,-2.1680591230168944,-1.006174915733574,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-1.3138059227476646,-2.1696056018079606,-1.0058923534084174,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,-1.332045550984072,-2.19677944342241,-1.006108211794171,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-1.3685248074568865,-2.1448067097655055,-1.0061971438919626,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.252454445952477,-2.1080778384776826,-1.0047184652889587,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False
0,-1.3038570346187153,-2.1063104341450356,-1.0053900301180356,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,-1.3652085114139034,-2.169439907651775,-1.0061808133973145,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.328729254941089,-2.1405538930900736,-1.0058307588311661,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.3602340673494284,-2.119842123566865,-1.006093350849399,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.370182955478378,-2.147789204576848,-1.0062101460021233,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.3652085114139034,-2.1593325641244494,-1.0061798012570027,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-1.2922499984682745,-2.1367981588831984,-1.0054894729036816,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,-1.3685248074568865,-2.120283974650027,-1.0061852707075343,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
1,-1.3519433272419707,-2.136466770570827,-1.006039853394643,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False
0,-1.2723522222103756,-2.1030517824067174,-1.0049442115069902,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-1.2806429623178335,-2.158559324728916,-1.0056054116299884,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-1.370182955478378,-2.191753387351445,-1.006217892768357,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-1.370182955478378,-2.2018054994933753,-1.006219664013903,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.3652085114139034,-2.139946347850726,-1.0061614951423226,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
